customer_id,age,gender,loyalty_tier,signup_year,preferred_store
CUST000520,60,F,Silver,2023,Phoenix-Central
CUST000521,24,F,Bronze,2022,NYC-Manhattan
CUST000522,25,F,Bronze,2021,NYC-Manhattan
CUST000523,56,M,Silver,2021,Phoenix-Central
CUST000524,35,M,Bronze,2022,Houston-Galleria
CUST000525,57,F,Bronze,2022,Houston-Heights
CUST000526,31,M,Gold,2020,LA-Pasadena
CUST000527,58,M,Gold,2020,Chicago-Oak Park
CUST000528,39,F,Gold,2022,Chicago-Loop
CUST000529,41,F,Silver,2021,NYC-Manhattan
CUST000530,59,F,Bronze,2023,Miami-Brickell
CUST000531,32,F,Bronze,2021,Miami-Brickell
CUST000532,24,M,Bronze,2020,Chicago-Oak Park
CUST000533,31,F,Gold,2020,NYC-Brooklyn
CUST000534,44,F,Bronze,2022,Houston-Galleria
CUST000535,18,F,Bronze,2021,LA-Downtown
CUST000536,46,M,Silver,2021,Houston-Galleria
CUST000537,30,F,Silver,2020,NYC-Brooklyn
CUST000538,54,M,Bronze,2020,Houston-Heights
CUST000539,18,F,Gold,2021,Chicago-Loop
CUST000540,26,F,Silver,2021,Chicago-Loop
CUST000541,18,F,Gold,2022,Miami-Brickell
CUST000542,26,M,Bronze,2020,NYC-Manhattan
CUST000543,41,F,Bronze,2021,Miami-Brickell
CUST000544,35,M,Bronze,2023,Phoenix-Central
CUST000545,34,F,Bronze,2022,Miami-Brickell
CUST000546,35,M,Bronze,2023,Chicago-Oak Park
CUST000547,40,M,Bronze,2020,NYC-Manhattan
CUST000548,23,F,Bronze,2021,Miami-Brickell
CUST000549,47,M,Bronze,2021,Houston-Galleria
CUST000550,47,F,Bronze,2023,Houston-Heights
CUST000551,43,M,Bronze,2023,LA-Downtown
CUST000552,45,F,Bronze,2022,Houston-Heights
CUST000553,42,M,Bronze,2021,NYC-Brooklyn
CUST000554,66,F,Bronze,2022,Houston-Galleria
CUST000555,36,F,Platinum,2023,Houston-Heights
CUST000556,33,F,Bronze,2022,Miami-Brickell
CUST000557,27,M,Gold,2023,Phoenix-Central
CUST000558,23,F,Bronze,2022,Houston-Heights
CUST000559,20,F,Bronze,2020,Houston-Heights
CUST000560,25,M,Bronze,2023,Chicago-Loop
CUST000561,37,F,Bronze,2021,Houston-Galleria
CUST000562,42,F,Gold,2023,LA-Downtown
CUST000563,38,F,Gold,2021,Houston-Heights
CUST000564,27,M,Silver,2022,LA-Pasadena
CUST000565,50,M,Bronze,2021,Phoenix-Central
CUST000566,48,F,Silver,2020,NYC-Brooklyn
CUST000567,35,F,Silver,2023,NYC-Manhattan
CUST000568,28,F,Bronze,2022,LA-Downtown
CUST000569,45,Other,Bronze,2023,Chicago-Loop
CUST000570,40,M,Bronze,2022,NYC-Brooklyn
CUST000571,18,M,Bronze,2020,Chicago-Oak Park
CUST000572,37,F,Silver,2020,NYC-Manhattan
CUST000573,41,F,Bronze,2021,Houston-Heights
CUST000574,25,F,Silver,2021,LA-Pasadena
CUST000575,40,F,Bronze,2021,Phoenix-Central
CUST000576,18,M,Bronze,2021,Houston-Heights
CUST000577,56,M,Bronze,2023,Miami-Brickell
CUST000578,55,M,Silver,2020,NYC-Manhattan
CUST000579,34,F,Bronze,2022,Chicago-Oak Park
CUST000580,43,M,Bronze,2022,Houston-Galleria
CUST000581,18,F,Bronze,2022,LA-Downtown
CUST000582,21,M,Bronze,2022,Miami-Brickell
CUST000583,33,M,Bronze,2023,Phoenix-Central
CUST000584,22,M,Silver,2022,Chicago-Loop
CUST000585,48,F,Bronze,2021,Miami-Brickell
CUST000586,65,M,Bronze,2021,LA-Downtown
CUST000587,21,F,Bronze,2023,Miami-Brickell
CUST000588,26,F,Bronze,2022,Houston-Galleria
CUST000589,41,M,Bronze,2022,NYC-Manhattan
CUST000590,60,F,Platinum,2021,Houston-Galleria
CUST000591,20,M,Silver,2022,Phoenix-Central
CUST000592,41,M,Silver,2021,LA-Downtown
CUST000593,63,M,Bronze,2022,Houston-Galleria
CUST000594,18,F,Gold,2023,LA-Pasadena
CUST000595,20,F,Silver,2022,Miami-Brickell
CUST000596,32,M,Bronze,2021,Miami-Brickell
CUST000597,30,F,Silver,2022,Chicago-Oak Park
CUST000598,49,F,Bronze,2020,Chicago-Oak Park
CUST000599,41,F,Gold,2021,NYC-Manhattan
CUST000600,18,F,Bronze,2022,Miami-Brickell
CUST000601,45,F,Gold,2020,Houston-Galleria
CUST000602,29,F,Platinum,2022,Chicago-Oak Park
CUST000603,55,M,Bronze,2022,LA-Pasadena
CUST000604,29,F,Gold,2021,NYC-Brooklyn
CUST000605,29,M,Bronze,2021,LA-Downtown
CUST000606,45,F,Silver,2022,Houston-Heights
CUST000607,48,F,Bronze,2023,LA-Downtown
CUST000608,44,M,Bronze,2021,Phoenix-Central
CUST000609,18,M,Bronze,2021,Miami-Brickell
CUST000610,45,F,Silver,2023,NYC-Manhattan
CUST000611,23,F,Silver,2023,Phoenix-Central
CUST000612,41,F,Bronze,2023,LA-Downtown
CUST000613,18,F,Bronze,2020,Chicago-Oak Park
CUST000614,44,M,Bronze,2023,Chicago-Loop
CUST000615,26,M,Silver,2023,LA-Pasadena
CUST000616,20,F,Bronze,2021,Miami-Brickell
CUST000617,47,M,Bronze,2022,LA-Downtown
CUST000618,41,F,Platinum,2020,Phoenix-Central
CUST000619,29,M,Platinum,2021,Phoenix-Central
CUST000620,58,M,Silver,2022,Houston-Galleria
CUST000621,31,F,Bronze,2020,Houston-Heights
CUST000622,38,F,Silver,2023,Houston-Heights
CUST000623,41,F,Bronze,2023,Houston-Galleria
CUST000624,29,M,Bronze,2023,NYC-Brooklyn
CUST000625,44,F,Platinum,2020,LA-Pasadena
CUST000626,30,F,Bronze,2022,Chicago-Oak Park
CUST000627,32,F,Bronze,2023,Chicago-Loop
CUST000628,57,F,Silver,2020,Houston-Heights
CUST000629,23,M,Gold,2022,Miami-Brickell
CUST000630,18,F,Gold,2021,LA-Downtown
CUST000631,60,F,Bronze,2022,Phoenix-Central
CUST000632,73,F,Silver,2022,NYC-Brooklyn
CUST000633,32,F,Gold,2023,Miami-Brickell
CUST000634,18,M,Silver,2022,Chicago-Oak Park
CUST000635,33,F,Bronze,2023,Miami-Brickell
CUST000636,33,M,Silver,2020,Miami-Brickell
CUST000637,35,M,Gold,2022,NYC-Manhattan
CUST000638,22,F,Bronze,2023,Miami-Brickell
CUST000639,46,M,Silver,2022,Miami-Brickell
CUST000640,45,Other,Silver,2023,Chicago-Loop
CUST000641,18,M,Silver,2022,Chicago-Loop
CUST000642,47,M,Bronze,2022,Chicago-Loop
CUST000643,66,M,Bronze,2023,Chicago-Oak Park
CUST000644,40,M,Silver,2021,Houston-Galleria
CUST000645,33,M,Bronze,2022,NYC-Manhattan
CUST000646,36,M,Bronze,2022,NYC-Manhattan
CUST000647,46,M,Bronze,2023,NYC-Manhattan
CUST000648,18,M,Bronze,2022,Chicago-Oak Park
CUST000649,40,M,Silver,2022,Chicago-Oak Park
CUST000650,32,M,Platinum,2020,Houston-Galleria
CUST000651,63,M,Bronze,2023,LA-Downtown
CUST000652,35,M,Bronze,2021,NYC-Brooklyn
CUST000653,61,M,Bronze,2022,LA-Downtown
CUST000654,22,M,Silver,2020,Phoenix-Central
CUST000655,46,M,Bronze,2022,Chicago-Loop
CUST000656,42,M,Gold,2021,Chicago-Oak Park
CUST000657,25,F,Silver,2022,NYC-Brooklyn
CUST000658,40,M,Bronze,2022,Phoenix-Central
CUST000659,54,M,Bronze,2022,NYC-Brooklyn
CUST000660,33,F,Silver,2020,Chicago-Oak Park
CUST000661,18,F,Bronze,2023,Miami-Brickell
CUST000662,37,M,Bronze,2022,LA-Pasadena
CUST000663,25,F,Bronze,2021,Chicago-Loop
CUST000664,33,F,Silver,2021,LA-Pasadena
CUST000665,36,Other,Silver,2023,LA-Downtown
CUST000666,18,F,Gold,2023,Miami-Brickell
CUST000667,18,F,Bronze,2023,Houston-Heights
CUST000668,44,F,Gold,2023,Chicago-Loop
CUST000669,30,M,Silver,2022,Houston-Galleria
CUST000670,18,F,Silver,2021,Chicago-Oak Park
CUST000671,48,F,Silver,2023,Miami-Brickell
CUST000672,41,M,Gold,2021,Houston-Heights
CUST000673,28,M,Silver,2022,LA-Pasadena
CUST000674,19,F,Bronze,2022,Phoenix-Central
CUST000675,49,F,Bronze,2020,Chicago-Loop
CUST000676,42,F,Gold,2021,Miami-Brickell
CUST000677,71,M,Bronze,2021,NYC-Manhattan
CUST000678,43,F,Gold,2020,Houston-Galleria
CUST000679,43,M,Gold,2021,Houston-Galleria
CUST000680,35,F,Bronze,2020,LA-Downtown
CUST000681,49,M,Gold,2020,Houston-Galleria
CUST000682,46,M,Bronze,2021,NYC-Brooklyn
CUST000683,55,M,Bronze,2022,NYC-Brooklyn
CUST000684,30,M,Silver,2023,Chicago-Loop
CUST000685,31,M,Gold,2022,Phoenix-Central
CUST000686,31,F,Bronze,2022,NYC-Manhattan
CUST000687,49,M,Bronze,2022,LA-Downtown
CUST000688,58,F,Silver,2022,Miami-Brickell
CUST000689,31,F,Silver,2023,Chicago-Loop
CUST000690,32,M,Silver,2022,Miami-Brickell
CUST000691,42,F,Bronze,2022,LA-Downtown
CUST000692,34,F,Bronze,2023,Chicago-Oak Park
CUST000693,51,F,Silver,2022,LA-Pasadena
CUST000694,18,F,Bronze,2022,NYC-Manhattan
CUST000695,26,F,Gold,2022,Phoenix-Central
CUST000696,27,Other,Bronze,2021,LA-Downtown
CUST000697,18,M,Bronze,2022,NYC-Manhattan
CUST000698,24,M,Gold,2023,LA-Pasadena
CUST000699,25,F,Silver,2022,Chicago-Oak Park
CUST000700,35,M,Silver,2020,LA-Pasadena
CUST000701,53,F,Bronze,2022,LA-Pasadena
CUST000702,34,M,Bronze,2023,Houston-Heights
CUST000703,23,M,Silver,2021,Houston-Heights
CUST000704,37,F,Gold,2023,Miami-Brickell
CUST000705,52,M,Silver,2020,NYC-Brooklyn
CUST000706,24,M,Bronze,2022,NYC-Manhattan
CUST000707,25,F,Bronze,2021,Phoenix-Central
CUST000708,45,F,Gold,2022,Miami-Brickell
CUST000709,34,F,Silver,2023,Houston-Galleria
CUST000710,47,M,Bronze,2022,Miami-Brickell
CUST000711,37,F,Bronze,2021,Houston-Galleria
CUST000712,47,F,Bronze,2023,Phoenix-Central
CUST000713,23,F,Bronze,2022,Chicago-Loop
CUST000714,37,M,Gold,2022,Chicago-Loop
CUST000715,35,M,Silver,2021,Chicago-Oak Park
CUST000716,20,F,Bronze,2022,LA-Pasadena
CUST000717,18,F,Gold,2022,LA-Pasadena
CUST000718,47,M,Platinum,2022,Chicago-Loop
CUST000719,33,F,Gold,2021,Houston-Galleria
CUST000720,23,F,Silver,2020,Houston-Galleria
CUST000721,36,M,Platinum,2021,NYC-Manhattan
CUST000722,53,F,Bronze,2023,LA-Downtown
CUST000723,18,M,Gold,2023,LA-Downtown
CUST000724,18,F,Bronze,2022,Chicago-Loop
CUST000725,25,F,Bronze,2023,Houston-Galleria
CUST000726,58,F,Bronze,2020,Miami-Brickell
CUST000727,41,F,Bronze,2023,Houston-Heights
CUST000728,48,F,Silver,2021,NYC-Manhattan
CUST000729,22,M,Gold,2020,Houston-Galleria
CUST000730,22,F,Bronze,2021,LA-Downtown
CUST000731,44,F,Gold,2022,Houston-Heights
CUST000732,38,M,Silver,2022,NYC-Manhattan
CUST000733,45,F,Bronze,2020,LA-Pasadena
CUST000734,35,M,Silver,2021,Chicago-Oak Park
CUST000735,41,F,Bronze,2022,LA-Downtown
CUST000736,40,F,Bronze,2023,Chicago-Oak Park
CUST000737,48,F,Silver,2021,Chicago-Loop
CUST000738,49,F,Gold,2021,NYC-Manhattan
CUST000739,18,M,Bronze,2022,LA-Pasadena
CUST000740,18,F,Bronze,2022,Chicago-Loop
CUST000741,52,F,Silver,2022,Chicago-Oak Park
CUST000742,54,M,Silver,2022,NYC-Brooklyn
CUST000743,23,M,Gold,2022,Phoenix-Central
CUST000744,18,F,Bronze,2021,Houston-Galleria
CUST000745,39,F,Gold,2023,Houston-Heights
CUST000746,51,M,Silver,2023,Phoenix-Central
CUST000747,63,M,Bronze,2022,Houston-Heights
CUST000748,45,M,Silver,2021,NYC-Brooklyn
CUST000749,32,F,Bronze,2023,LA-Pasadena
CUST000750,25,F,Silver,2020,Houston-Heights
CUST000751,38,F,Bronze,2023,LA-Pasadena
CUST000752,33,F,Bronze,2022,Chicago-Loop
CUST000753,23,M,Platinum,2022,Chicago-Loop
CUST000754,66,F,Gold,2021,Chicago-Oak Park
CUST000755,62,M,Bronze,2021,NYC-Manhattan
CUST000756,53,M,Silver,2021,Chicago-Loop
CUST000757,25,F,Platinum,2020,Houston-Galleria
CUST000758,49,F,Bronze,2021,Houston-Heights
CUST000759,46,F,Silver,2021,Houston-Galleria
CUST000760,44,M,Bronze,2022,Houston-Heights
CUST000761,55,M,Gold,2023,NYC-Manhattan
CUST000762,46,M,Bronze,2020,Chicago-Oak Park
CUST000763,48,F,Gold,2022,Houston-Galleria
CUST000764,46,M,Bronze,2021,LA-Downtown
CUST000765,42,F,Bronze,2022,LA-Pasadena
CUST000766,18,F,Gold,2022,LA-Pasadena
CUST000767,39,F,Bronze,2022,NYC-Manhattan
CUST000768,30,F,Gold,2020,Phoenix-Central
CUST000769,20,M,Bronze,2020,Chicago-Oak Park
CUST000770,61,F,Silver,2020,LA-Pasadena
CUST000771,62,F,Silver,2023,Miami-Brickell
CUST000772,57,F,Bronze,2021,Miami-Brickell
CUST000773,41,F,Silver,2022,NYC-Manhattan
CUST000774,56,M,Silver,2021,LA-Downtown
CUST000775,38,M,Silver,2022,Miami-Brickell
CUST000776,40,M,Silver,2021,Chicago-Oak Park
CUST000777,22,F,Bronze,2020,Chicago-Loop
CUST000778,43,F,Bronze,2021,Houston-Galleria
CUST000779,38,F,Bronze,2020,Houston-Heights
CUST000780,19,F,Gold,2021,NYC-Brooklyn
CUST000781,37,M,Bronze,2021,LA-Downtown
CUST000782,36,F,Bronze,2023,Chicago-Loop
CUST000783,63,F,Bronze,2020,NYC-Brooklyn
CUST000784,50,M,Silver,2020,LA-Downtown
CUST000785,38,F,Silver,2021,NYC-Brooklyn
CUST000786,41,F,Bronze,2023,LA-Downtown
CUST000787,38,F,Gold,2021,Chicago-Oak Park
CUST000788,35,M,Gold,2023,Chicago-Loop
CUST000789,22,F,Gold,2021,Chicago-Oak Park
CUST000790,35,F,Silver,2021,LA-Downtown
CUST000791,27,F,Bronze,2021,Houston-Heights
CUST000792,20,M,Bronze,2021,Chicago-Oak Park
CUST000793,45,M,Bronze,2021,NYC-Manhattan
CUST000794,43,F,Silver,2021,Houston-Heights
CUST000795,18,M,Bronze,2023,Houston-Galleria
CUST000796,36,M,Bronze,2022,Houston-Heights
CUST000797,51,F,Silver,2023,Chicago-Oak Park
CUST000798,52,M,Silver,2023,LA-Downtown
CUST000799,52,M,Bronze,2021,Houston-Heights
CUST000800,38,F,Gold,2023,LA-Pasadena
CUST000801,26,M,Bronze,2022,LA-Downtown
CUST000802,22,F,Silver,2022,Miami-Brickell
CUST000803,42,M,Platinum,2022,Chicago-Oak Park
CUST000804,43,M,Bronze,2022,Miami-Brickell
CUST000805,56,M,Gold,2022,LA-Pasadena
CUST000806,53,M,Gold,2020,Miami-Brickell
CUST000807,36,M,Platinum,2023,Miami-Brickell
CUST000808,20,F,Bronze,2020,Houston-Galleria
CUST000809,33,F,Bronze,2020,LA-Pasadena
CUST000810,41,M,Bronze,2020,Chicago-Oak Park
CUST000811,35,M,Gold,2022,Chicago-Oak Park
CUST000812,29,F,Bronze,2021,Chicago-Oak Park
CUST000813,41,F,Bronze,2023,LA-Pasadena
CUST000814,30,M,Platinum,2022,Houston-Heights
CUST000815,29,M,Bronze,2023,Houston-Heights
CUST000816,42,M,Bronze,2020,NYC-Manhattan
CUST000817,32,F,Silver,2021,Houston-Galleria
CUST000818,41,M,Bronze,2022,NYC-Brooklyn
CUST000819,41,F,Silver,2020,Miami-Brickell
CUST000820,22,M,Bronze,2021,LA-Downtown
CUST000821,31,M,Bronze,2023,Houston-Galleria
CUST000822,58,F,Bronze,2022,Houston-Galleria
CUST000823,21,M,Silver,2023,Houston-Heights
CUST000824,18,F,Bronze,2022,LA-Downtown
CUST000825,18,F,Bronze,2021,Phoenix-Central
CUST000826,38,F,Platinum,2023,NYC-Brooklyn
CUST000827,38,F,Gold,2023,NYC-Manhattan
CUST000828,36,M,Silver,2022,NYC-Manhattan
CUST000829,54,M,Platinum,2020,NYC-Manhattan
CUST000830,18,F,Bronze,2021,Phoenix-Central
CUST000831,43,F,Silver,2023,NYC-Manhattan
CUST000832,59,M,Gold,2020,Houston-Galleria
CUST000833,22,M,Silver,2021,Chicago-Oak Park
CUST000834,32,M,Bronze,2021,Chicago-Loop
CUST000835,27,M,Gold,2023,NYC-Brooklyn
CUST000836,25,M,Bronze,2021,NYC-Manhattan
CUST000837,33,F,Bronze,2022,Chicago-Loop
CUST000838,57,F,Silver,2022,Houston-Galleria
CUST000839,63,M,Bronze,2023,Houston-Galleria
CUST000840,33,M,Bronze,2021,Houston-Galleria
CUST000841,64,M,Bronze,2020,Chicago-Loop
CUST000842,38,M,Bronze,2020,NYC-Manhattan
CUST000843,62,F,Bronze,2020,Phoenix-Central
CUST000844,36,M,Silver,2020,LA-Pasadena
CUST000845,39,Other,Silver,2021,Houston-Galleria
CUST000846,43,F,Silver,2020,Houston-Heights
CUST000847,80,F,Bronze,2023,Miami-Brickell
CUST000848,49,F,Bronze,2020,Phoenix-Central
CUST000849,28,F,Platinum,2023,Phoenix-Central
CUST000850,51,Other,Bronze,2020,LA-Downtown
CUST000851,32,M,Bronze,2021,Houston-Galleria
CUST000852,31,Other,Platinum,2023,Chicago-Loop
CUST000853,50,M,Bronze,2023,Chicago-Loop
CUST000854,38,M,Bronze,2020,Houston-Heights
CUST000855,41,F,Bronze,2023,Miami-Brickell
CUST000856,38,M,Silver,2023,Chicago-Oak Park
CUST000857,42,M,Bronze,2022,NYC-Brooklyn
CUST000858,43,M,Silver,2022,LA-Pasadena
CUST000859,18,M,Silver,2021,LA-Downtown
CUST000860,47,M,Silver,2021,Miami-Brickell
CUST000861,24,M,Bronze,2020,Miami-Brickell
CUST000862,18,F,Bronze,2020,Chicago-Oak Park
CUST000863,37,F,Gold,2022,NYC-Brooklyn
CUST000864,39,M,Gold,2020,Houston-Galleria
CUST000865,28,F,Bronze,2020,Miami-Brickell
CUST000866,49,F,Bronze,2020,Chicago-Oak Park
CUST000867,19,F,Silver,2022,LA-Downtown
CUST000868,32,F,Gold,2022,NYC-Brooklyn
CUST000869,29,F,Gold,2023,Houston-Galleria
CUST000870,37,M,Silver,2023,Chicago-Oak Park
CUST000871,41,F,Bronze,2023,LA-Pasadena
CUST000872,23,F,Silver,2021,LA-Downtown
CUST000873,48,F,Gold,2021,Houston-Heights
CUST000874,38,M,Bronze,2022,NYC-Manhattan
CUST000875,18,F,Bronze,2020,Houston-Heights
CUST000876,18,F,Bronze,2020,NYC-Brooklyn
CUST000877,37,M,Bronze,2023,Miami-Brickell
CUST000878,34,F,Gold,2021,Miami-Brickell
CUST000879,36,F,Bronze,2022,NYC-Manhattan
CUST000880,37,F,Silver,2022,Phoenix-Central
CUST000881,41,M,Bronze,2023,Chicago-Oak Park
CUST000882,51,F,Bronze,2023,NYC-Manhattan
CUST000883,22,F,Silver,2023,LA-Pasadena
CUST000884,21,M,Bronze,2021,Houston-Galleria
CUST000885,22,F,Silver,2022,NYC-Brooklyn
CUST000886,42,M,Bronze,2020,Chicago-Oak Park
CUST000887,55,F,Silver,2023,LA-Pasadena
CUST000888,31,F,Platinum,2021,Chicago-Loop
CUST000889,18,F,Bronze,2021,NYC-Brooklyn
CUST000890,18,F,Bronze,2023,NYC-Brooklyn
CUST000891,26,M,Gold,2022,Miami-Brickell
CUST000892,30,F,Bronze,2021,Miami-Brickell
CUST000893,32,M,Bronze,2020,Phoenix-Central
CUST000894,38,F,Gold,2022,Chicago-Oak Park
CUST000895,33,M,Bronze,2022,Miami-Brickell
CUST000896,52,F,Silver,2022,Houston-Heights
CUST000897,28,F,Bronze,2020,Chicago-Oak Park
CUST000898,25,M,Silver,2022,Phoenix-Central
CUST000899,44,M,Silver,2021,Phoenix-Central
CUST000900,18,M,Silver,2023,Miami-Brickell
CUST000901,43,M,Silver,2022,Miami-Brickell
CUST000902,39,M,Bronze,2023,NYC-Brooklyn
CUST000903,35,F,Bronze,2020,Miami-Brickell
CUST000904,60,F,Gold,2023,LA-Pasadena
CUST000905,29,F,Gold,2023,Houston-Galleria
CUST000906,66,M,Silver,2022,Chicago-Oak Park
CUST000907,34,M,Silver,2023,LA-Pasadena
CUST000908,20,F,Bronze,2022,Chicago-Oak Park
CUST000909,38,F,Silver,2023,Chicago-Oak Park
CUST000910,22,F,Silver,2023,Miami-Brickell
CUST000911,27,F,Bronze,2023,Miami-Brickell
CUST000912,43,F,Bronze,2020,Chicago-Loop
CUST000913,45,F,Bronze,2020,NYC-Manhattan
CUST000914,29,F,Bronze,2022,Houston-Heights
CUST000915,51,M,Silver,2022,Phoenix-Central
CUST000916,54,F,Bronze,2021,Chicago-Loop
CUST000917,58,F,Silver,2021,LA-Pasadena
CUST000918,45,M,Platinum,2020,LA-Pasadena
CUST000919,57,F,Gold,2023,Chicago-Loop
CUST000920,18,F,Gold,2022,LA-Downtown
CUST000921,33,F,Gold,2020,LA-Pasadena
CUST000922,25,M,Bronze,2020,LA-Pasadena
CUST000923,39,M,Silver,2023,NYC-Brooklyn
CUST000924,29,F,Silver,2021,Houston-Galleria
CUST000925,35,M,Platinum,2022,LA-Pasadena
CUST000926,64,M,Silver,2023,NYC-Manhattan
CUST000927,35,M,Bronze,2023,Houston-Galleria
CUST000928,43,M,Gold,2020,LA-Pasadena
CUST000929,34,F,Silver,2022,NYC-Brooklyn
CUST000930,39,F,Bronze,2023,Houston-Galleria
CUST000931,38,M,Silver,2020,Houston-Galleria
CUST000932,44,F,Silver,2022,NYC-Manhattan
CUST000933,54,M,Silver,2023,Houston-Heights
CUST000934,61,M,Platinum,2020,Chicago-Oak Park
CUST000935,42,F,Silver,2021,NYC-Brooklyn
CUST000936,46,F,Gold,2021,Chicago-Loop
CUST000937,21,M,Bronze,2020,Miami-Brickell
CUST000938,36,F,Bronze,2020,NYC-Manhattan
CUST000939,51,M,Bronze,2021,Chicago-Loop
CUST000940,50,F,Silver,2022,NYC-Manhattan
CUST000941,40,M,Gold,2023,LA-Downtown
CUST000942,50,F,Silver,2023,Houston-Galleria
CUST000943,44,F,Bronze,2023,Chicago-Oak Park
CUST000944,54,M,Bronze,2023,Chicago-Oak Park
CUST000945,42,F,Platinum,2020,Chicago-Oak Park
CUST000946,33,F,Bronze,2021,Houston-Heights
CUST000947,42,M,Bronze,2023,Chicago-Loop
CUST000948,18,F,Silver,2023,Houston-Galleria
CUST000949,43,F,Silver,2022,Phoenix-Central
CUST000950,18,M,Bronze,2022,Chicago-Loop
CUST000951,18,F,Bronze,2023,NYC-Brooklyn
CUST000952,44,M,Silver,2022,Chicago-Loop
CUST000953,44,F,Bronze,2023,Houston-Galleria
CUST000954,21,F,Bronze,2023,LA-Pasadena
CUST000955,28,Other,Bronze,2022,LA-Pasadena
CUST000956,57,F,Bronze,2020,NYC-Manhattan
CUST000957,31,F,Bronze,2023,Miami-Brickell
CUST000958,69,M,Silver,2023,NYC-Manhattan
CUST000959,37,M,Bronze,2021,Phoenix-Central
CUST000960,43,F,Bronze,2023,Chicago-Oak Park
CUST000961,60,M,Bronze,2020,Houston-Heights
CUST000962,39,F,Bronze,2023,Chicago-Oak Park
CUST000963,23,M,Silver,2023,NYC-Manhattan
CUST000964,36,M,Bronze,2021,NYC-Manhattan
CUST000965,37,M,Gold,2023,LA-Downtown
CUST000966,18,F,Silver,2020,Chicago-Loop
CUST000967,34,M,Bronze,2023,Miami-Brickell
CUST000968,27,M,Gold,2022,Miami-Brickell
CUST000969,50,Other,Bronze,2022,NYC-Brooklyn
CUST000970,38,F,Bronze,2023,NYC-Brooklyn
CUST000971,34,F,Bronze,2020,Miami-Brickell
CUST000972,36,M,Silver,2022,Houston-Heights
CUST000973,41,M,Silver,2022,LA-Pasadena
CUST000974,46,F,Silver,2020,Chicago-Oak Park
CUST000975,24,M,Gold,2020,NYC-Manhattan
CUST000976,23,M,Platinum,2022,Houston-Heights
CUST000977,53,F,Bronze,2021,Phoenix-Central
CUST000978,32,M,Gold,2022,LA-Downtown
CUST000979,18,F,Bronze,2022,NYC-Manhattan
CUST000980,44,M,Platinum,2021,Miami-Brickell
CUST000981,44,M,Bronze,2021,Chicago-Loop
CUST000982,18,M,Bronze,2021,LA-Pasadena
CUST000983,41,F,Bronze,2020,NYC-Manhattan
CUST000984,48,F,Bronze,2022,Houston-Galleria
CUST000985,43,F,Gold,2020,Miami-Brickell
CUST000986,46,M,Bronze,2023,Houston-Galleria
CUST000987,18,F,Bronze,2020,Miami-Brickell
CUST000988,42,F,Gold,2021,Houston-Galleria
CUST000989,33,F,Silver,2023,Houston-Heights
CUST000990,31,F,Silver,2020,Chicago-Oak Park
CUST000991,50,F,Platinum,2022,Phoenix-Central
CUST000992,58,F,Bronze,2021,Houston-Galleria
CUST000993,63,M,Bronze,2023,Chicago-Oak Park
CUST000994,56,F,Bronze,2021,Houston-Galleria
CUST000995,36,M,Bronze,2020,Miami-Brickell
CUST000996,42,Other,Bronze,2022,Houston-Heights
CUST000997,48,M,Silver,2021,Chicago-Loop
CUST000998,39,M,Bronze,2023,Houston-Heights
CUST000999,39,M,Silver,2023,Phoenix-Central
CUST001000,49,F,Silver,2023,Houston-Galleria
CUST001001,37,M,Bronze,2020,Chicago-Oak Park
CUST001002,27,F,Silver,2022,Miami-Brickell
CUST001003,32,F,Bronze,2020,LA-Pasadena
CUST001004,46,M,Silver,2020,Phoenix-Central
CUST001005,38,F,Bronze,2020,Chicago-Oak Park
CUST001006,42,F,Gold,2022,NYC-Manhattan
CUST001007,47,F,Silver,2022,NYC-Manhattan
CUST001008,32,M,Silver,2023,Miami-Brickell
CUST001009,48,F,Bronze,2022,LA-Downtown
CUST001010,43,M,Bronze,2021,Houston-Heights
CUST001011,20,F,Bronze,2020,Houston-Galleria
CUST001012,58,F,Silver,2022,Chicago-Oak Park
CUST001013,30,M,Silver,2022,Chicago-Oak Park
CUST001014,18,M,Gold,2021,Houston-Galleria
CUST001015,23,F,Bronze,2022,Houston-Heights
CUST001016,23,M,Gold,2023,LA-Pasadena
CUST001017,38,M,Gold,2021,Houston-Galleria
CUST001018,34,M,Bronze,2023,Chicago-Loop
CUST001019,33,F,Bronze,2023,Houston-Galleria
CUST001020,46,M,Silver,2023,LA-Pasadena
CUST001021,42,F,Bronze,2020,NYC-Brooklyn
CUST001022,42,Other,Bronze,2020,Miami-Brickell
CUST001023,43,F,Silver,2022,Miami-Brickell
CUST001024,46,F,Silver,2021,Chicago-Oak Park
CUST001025,18,F,Bronze,2020,Houston-Galleria
CUST001026,32,M,Gold,2021,NYC-Brooklyn
CUST001027,18,M,Bronze,2022,Houston-Heights
CUST001028,38,M,Bronze,2020,Houston-Heights
CUST001029,37,M,Bronze,2020,NYC-Brooklyn
CUST001030,52,M,Gold,2023,Houston-Galleria
CUST001031,54,F,Gold,2022,NYC-Brooklyn
CUST001032,40,M,Bronze,2021,Houston-Galleria
CUST001033,30,M,Silver,2023,Houston-Heights
CUST001034,44,F,Bronze,2023,LA-Downtown
CUST001035,30,M,Bronze,2021,Phoenix-Central
CUST001036,37,F,Bronze,2021,Houston-Galleria
CUST001037,51,M,Gold,2022,Miami-Brickell
CUST001038,30,F,Bronze,2022,Phoenix-Central
